	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63
14_23389304_A_G_b37	0.010488991	-0.012568324	-0.036055084	0.02082552	-0.012228712	-0.016265737	0.008149844	-0.033418592	-0.04699944	-0.015979651	0.007578823	0.03104209	0.0069917813	0.0007539429	-0.01707112	-0.034364544	0.0075220168	0.0017095245	-0.024620827	0.009372778	-0.00041619316	-0.0270232	0.019176356	0.04993256	0.014564995	0.016268156	-0.02567105	-0.008729458	-0.005341351	0.039538693	-0.018578127	0.001378879	0.03336346	-0.0021610856	0.011064056	0.007794095	-0.0059147943	-0.021802658	-0.0011387691	-0.01651686	0.009093273	-0.0040854365	0.0033028796	-0.038205296	-0.007786479	0.014860896	-0.013002001	0.011151731	-0.0044100434	-0.43337077	-0.010912899	0.031120095	-0.019639455	-0.00046240073	-0.027428899	-0.014780479	-0.009295013	-0.0015238356	0.0085206255	0.0280142	-0.03980828	-0.0048446357	-0.0058175884	-0.04487615
1_93790073_C_A_b37	-0.10622835	-0.06688423	0.034702625	0.11096091	-0.09341574	-0.019947156	0.055458073	-0.21907441	-0.18613556	-0.0341033	-0.010644315	0.026814941	0.10364601	0.13369282	-0.19919938	-0.09382723	0.1339056	-0.07020064	-0.11488174	-0.052741997	-0.1291306	0.05588126	0.298554	0.20322596	-0.15927733	0.0220078	-0.0832679	0.09478635	0.15443629	-0.4071978	-0.044600166	0.0346623	-0.1325526	-0.054729298	0.14421238	-0.011483297	-0.06769504	0.06931191	-0.10307591	-0.17580715	-0.0047010323	0.06258918	-0.22671828	-0.09383168	-0.10156203	0.042982817	0.0130447	-0.13508543	-0.08185944	0.5499528	-0.029273953	-0.005000539	-0.031847864	0.06668276	-0.06866567	-0.20368913	-0.059530046	-0.24697883	0.13947816	0.11978254	0.11756019	0.022364236	0.02591233	-0.1359203
7_73149124_A_G_b37	0.45814782	-0.038563065	0.78479534	-0.29186335	0.21041004	0.12575321	-0.2966548	0.3829474	0.8345119	-0.27235812	-0.03971616	-0.17890084	0.14071469	0.21385399	0.6149971	0.18209258	-0.031405482	0.36500293	0.3796292	0.27066302	0.21651973	0.013979737	-0.8961101	0.035785012	0.32067257	0.046644837	0.17416129	-0.27722654	-0.39145342	-0.80659264	1.0091991	0.026693903	0.35639885	0.4684535	-0.27215016	0.05108838	-0.090596944	-0.13558297	0.33195862	1.0360272	0.017837187	-0.0011519268	0.081077054	0.3932558	0.28952867	-0.31443933	0.096059635	-0.06905988	0.36042792	2.7191422	-0.023866322	-0.15586473	-0.00427524	0.29295218	0.09781265	0.8397774	0.29270306	0.4297992	-0.07523876	-0.56452686	-0.50337225	-0.086344205	0.24530926	0.10448676
5_6612243_A_G_b37	-0.09408489	-0.081530735	0.057574168	0.12743676	-0.09995988	-0.003994896	0.05063652	-0.212708	-0.18595994	-0.02899672	0.0031431857	0.023227148	0.10773595	0.13209018	-0.20377973	-0.05288306	0.13001345	-0.07686446	-0.1192068	-0.015673466	-0.15003894	0.050147742	0.2890703	0.24648516	-0.17639664	0.07674619	-0.04669984	0.078080885	0.202423	-0.46310285	0.0017187512	0.0055718273	-0.11556912	-0.04051605	0.15205635	-0.016559035	-0.08487906	0.089426816	-0.10821271	-0.14894396	-0.0024785418	0.024374768	-0.21882322	-0.103639804	-0.11456379	0.00072291493	0.00992262	-0.168506	-0.080295116	0.5571563	-0.037314784	-0.0239057	-0.053517982	0.09151754	-0.07826039	-0.16583437	-0.055807438	-0.23712401	0.11332271	0.119469956	0.09067981	0.07794238	0.028160173	-0.13661474
17_41438729_C_T_b37	-0.40952915	0.3466968	-0.9381555	0.69743776	0.10208283	-0.0632802	-0.39525795	-0.21642275	-0.6634425	0.3214013	-0.08868371	0.25669825	0.10393244	-0.22721887	-0.5499727	0.14107805	-0.16815957	-0.04625281	-0.36065626	-0.026671054	-0.09371227	0.3838793	1.3200998	-0.40492857	0.17645961	0.35664657	-0.15990838	0.30463368	0.3714636	1.6063968	-1.2324709	-0.118839696	0.16812342	-0.15946698	0.2796915	-0.031493124	-0.2885221	-0.06986167	-0.5842938	-0.73807895	-0.18257913	-0.0008576736	0.22761413	-0.39845023	-0.005997177	0.018571762	-0.3026868	0.26410308	-0.38394564	5.712589	-0.38528976	0.08264166	-0.22494762	0.083951324	-0.1710427	-0.5064677	-0.28653106	-0.1336242	-0.09406208	0.04829157	0.22383732	0.2974451	-0.26817665	-0.32682228
2_109240242_C_T_b37	-0.0014265999	0.035555877	-0.099426016	0.07816214	0.06901947	-0.0349945	0.0069016926	-0.016083857	-0.10877017	-0.028019294	-0.013226967	0.06563924	0.019138783	-0.0178219	-0.004445687	-0.0049375743	-0.0057317093	-0.025371566	-0.030053247	-0.053298123	0.031923752	0.024179773	0.0757921	-0.09579728	0.08836663	-0.041846987	-0.04056446	0.028029252	-0.043225862	0.31560677	-0.15294549	0.02482799	0.032785133	-0.03715132	-0.05138734	0.0018281639	-0.04119552	-0.09292002	-0.02476687	-0.07293312	0.010911064	0.067472026	0.11588517	-0.008261971	0.019840527	0.011431646	-0.038099483	0.08820945	-0.056081742	0.09162778	0.00039019063	0.05439933	-0.022791162	-0.00033515133	-0.015325278	-0.027796013	-0.0036526285	-0.009449845	0.01763869	0.00605149	0.0037961453	-0.08030789	-0.04604858	-0.058843162
5_97175550_A_G_b37	0.008250378	-0.013293107	-0.044815384	0.017815202	-0.047562756	0.0021955334	0.019699764	-0.060315482	-0.066354394	-0.0060643367	0.010414547	0.00624777	0.011825744	0.02812051	-0.06202952	-0.038793575	0.025995176	-0.032331787	-0.049569745	-0.007969048	0.0021781065	-0.012832496	0.07875589	0.08832063	-0.028317217	-0.016315797	-0.06640266	0.012629262	0.023116715	-0.08064239	0.0027709268	0.011772804	-0.0020344555	0.0014668405	0.046412215	0.03352944	-0.036017504	-0.0115275085	-0.008701656	-0.045596022	-0.0007834248	0.00978075	-0.04224479	-0.03863056	-0.024157392	0.010998776	0.013615195	-0.0026605427	-0.0015043914	-0.46839315	-0.02226505	0.05476902	-0.008268759	0.013508553	-0.037805956	-0.019989537	-0.025885709	-0.021605467	0.03440722	0.029159812	-0.0268917	-0.031677116	0.01892434	-0.07300548
6_168566143_C_T_b37	0.006210435	0.047184974	-0.051455192	0.02530042	0.0059590004	-0.019503163	-0.0052831993	-0.028695824	-0.031146951	-0.013692786	-0.03211111	0.05022294	0.020451762	0.0040596463	-0.0065832287	-0.004418373	0.007276386	-0.004417169	-0.019641172	-0.02040471	0.019156396	0.015992753	0.014376268	-0.0192965	0.074938715	-0.028424378	-0.04159724	0.02344371	-0.037187517	0.1331291	-0.07770845	0.019791134	0.015750095	-0.022351459	-0.0129815005	0.017787714	-0.038080063	-0.03445965	-0.021540657	-0.024185967	0.0053447634	0.048583794	0.06007278	-0.013675645	0.02577088	0.0007291101	-0.031663977	0.056549475	-0.0018415675	0.052812815	-2.6077032e-05	0.030171443	-0.008518562	-0.0018005818	-0.040485483	-0.018766629	-0.0020105802	0.03922891	0.033535846	0.0126380455	-0.008462548	-0.044340998	-0.008005895	-0.055619333
17_44126977_G_C_b37	0.033579133	0.037469976	-0.051183715	0.014341142	-0.019163378	-0.02171093	-0.018909045	-0.04376682	-0.029498369	-0.0108255	-0.0039468273	0.02021417	0.008299373	-0.008216143	0.002448529	-0.013696771	0.01808184	-0.03517377	-0.014588591	-0.0009829514	0.0059808046	-0.044730935	0.017992698	0.012942165	0.022456752	0.0047643026	-0.029769	-0.025450675	-0.002039574	0.06464186	-0.037304364	0.0027566552	0.0017331466	-0.016373634	-0.006574154	0.022142371	-0.031347565	-0.04815305	0.009485573	-0.019243214	0.015542539	0.029878885	0.047868624	-0.015155137	0.02326981	-0.008415159	-0.0024990216	0.02139026	0.0137751475	-0.46864027	-0.011122275	0.049437013	-0.008998878	-0.011586948	-0.012736164	-0.01112373	-0.0072792917	0.036029216	0.018786818	0.025491675	-0.036819473	-0.045689672	0.0011228696	-0.055871494
17_45344662_G_T_b37	0.012227252	-0.02586519	-0.038971275	-0.030295268	0.003123261	-0.027927443	0.032537766	0.014038105	-0.045396753	-0.043358985	-0.011639707	0.053587575	-0.0042104013	0.0075099096	0.026201598	-0.021016512	0.009863917	0.04759984	0.0025123395	0.028634608	0.0510549	0.008383015	-0.05692905	0.035811387	0.00021536648	-0.018282887	0.012800567	-0.020943033	-0.036162347	0.088718474	0.0030836994	0.039487287	0.048935622	0.011984684	-0.011700625	0.013662688	0.026386674	-0.013700314	0.043771043	0.0022961758	0.019062547	-0.03626872	0.041780815	-0.016570836	0.017140083	0.02262567	0.0059879795	0.023890845	0.01377739	-0.45878977	0.034887686	0.03193703	-0.017571628	-0.020437734	-0.008549251	0.030389935	-0.0018984675	0.04476168	-0.04214155	-0.028641675	-0.043631114	0.005421266	-0.013204202	0.024971578
2_109622445_G_A_b37	-0.117097035	0.05167245	0.0893762	0.054236032	-0.13303961	-0.12658338	0.009629846	-0.21737435	-0.160193	-0.028518248	-0.058327302	0.0274701	0.12600708	0.08347947	-0.25545746	-0.15087242	0.1664968	-0.121641666	-0.121387914	-0.090054825	-0.06423159	0.096384495	0.419002	0.10096292	0.023033708	-0.091259114	-0.18851554	0.11610437	0.081158064	-0.47321233	-0.04862194	0.09039712	-0.17456529	-0.0046628863	0.06367568	-0.019839425	-0.14342144	-0.026419522	-0.11936915	-0.23561063	-0.14837041	0.21041599	-0.2002766	-0.055978306	-0.06969768	0.09024826	0.04055375	-0.12714583	-0.056236267	1.0927589	-0.0738461	0.085941836	0.014515564	0.04805371	-0.13789722	-0.22026965	-2.3245811e-06	-0.30600566	0.26620913	0.033804365	0.17980227	-0.14087176	0.051552646	-0.091169015
2_172690265_C_G_b37	-0.07970451	-0.05979275	0.0047738496	-0.06528571	-0.04501954	-0.025261518	-0.047972955	0.0067931563	0.014719591	-0.04751227	0.021047374	0.02096758	0.01888654	0.10737145	-0.06277571	-0.07505319	0.11406015	0.030987028	0.018788341	0.112154774	-0.040953405	0.0075589716	0.013091125	0.10933247	0.009341329	-0.10144276	-0.17324415	-0.07652787	-0.036310464	0.039800208	0.026590783	0.031235471	-0.04868286	0.07703481	0.06330437	0.057652507	0.08749179	0.06965221	0.03235481	-0.12233454	0.11707195	-0.007105738	-0.012443878	-0.058438845	0.120669134	0.0918912	0.013778258	0.0020491034	-0.011706591	-0.87383026	-0.019275147	0.032837484	0.0014042556	-0.03870406	0.013352919	-0.021229891	-0.12065552	0.12765226	0.015872993	-0.00048476644	-0.0041215196	-0.018150993	-0.012265209	-0.058976103
2_109402770_T_G_b37	-0.00034395605	0.06500837	-0.035269942	0.07084825	0.021596637	-0.030925391	-0.027703047	-0.028922392	-0.07500966	-0.05439323	-0.0069746394	0.05439262	0.05806026	-0.033975042	-0.00011114031	0.01502556	0.042683702	-0.018531337	-0.023406293	-0.022939822	0.026488613	0.028705008	0.089409165	0.023864657	0.07764144	0.0091337925	-0.0653836	0.053227834	-0.013862133	0.1147978	-0.059768487	0.055220954	0.03929984	0.005504608	-0.02397623	-0.008821245	-0.051726364	-0.08277205	-0.023937456	-0.044677418	-0.015326568	0.063652046	0.065466315	0.00759539	0.0071527213	-0.021631911	-0.041796878	0.045168668	-0.0032165647	0.56603426	-0.007788278	0.036392484	-0.0040261745	0.05355026	-0.043236215	0.03950891	0.005368948	-0.031665117	0.031397372	-0.04121083	0.008923322	-0.07564141	-0.025338098	-0.06456786
1_21766776_G_C_b37	0.023471363	0.04011502	-0.36988276	0.09244033	0.16851375	-0.06163169	0.095650345	-0.016811367	-0.27499425	0.019987855	0.0041736513	0.1382378	-0.045782022	-0.17013142	0.14331569	0.110031694	-0.10485473	0.015768081	0.051030155	-0.07516857	0.045990277	0.058698032	0.0396752	-0.26651904	0.043262865	0.01566245	-0.045805585	0.10393888	-0.060168482	1.0013148	-0.4595119	0.08145558	0.18640581	0.008669689	0.0021847426	-0.008481268	0.06797009	-0.11787325	0.11691615	-0.16435242	0.05048249	0.0763164	0.24843052	0.030693766	0.031048909	0.117997125	-0.09593317	0.28139848	-0.07510112	1.1281826	0.12506391	0.10156456	-0.0059562325	-0.06759825	0.13629134	-0.026215935	-0.032824125	0.05709912	-0.07980881	0.033573985	0.055087626	-0.075586036	-0.12869194	-0.12665448
6_110850102_G_T_b37	-0.015725631	-0.028045675	-0.08607038	0.06571244	0.027266677	-0.021611972	0.054024085	-0.03979404	-0.06879828	-0.017332116	0.007406771	0.10680804	-0.017012687	0.03326308	-0.01344081	-0.011850059	0.013237417	-0.01888773	-0.057909895	0.015274521	-0.031798765	0.040563617	0.038328312	0.022685245	0.017688729	-0.028274637	-0.031458706	0.010785621	-0.0058708563	0.17062466	-0.084109195	0.0206841	0.032814447	0.0067207366	0.01605968	0.026380047	-0.04792518	-0.03082014	-0.0054102875	-0.081274286	0.027558824	0.02740848	0.025816023	-0.03669899	-0.013044705	0.040075358	-0.01661394	0.043594584	-0.06616558	-0.16800058	0.0098928735	0.038821127	0.003221117	-0.020909976	-0.023940906	-0.04986848	-0.034097698	-0.001278419	0.03232588	0.033786535	-0.032172054	-0.03161267	-0.023753703	-0.05696244
19_10448566_A_G_b37	-0.2773406	-0.33695364	0.28605074	0.21368346	-0.18267459	0.026057579	0.13482785	-0.55875313	-0.40054834	-0.07237932	0.01792113	-0.019994222	0.29529497	0.41840583	-0.55990684	-0.25080064	0.29459527	-0.12488018	-0.28746685	-0.03649582	-0.36237603	0.12354459	0.65969247	0.59370893	-0.6383932	0.17890838	0.015614577	0.14973633	0.5436926	-1.4747646	0.09477145	-0.041741215	-0.35630387	-0.07809828	0.43583235	-0.08177827	-0.15633085	0.3440498	-0.22274667	-0.34834236	-0.015262583	0.042368542	-0.74879444	-0.22781849	-0.32983962	0.085760206	0.11313182	-0.55166453	-0.2544936	1.4980066	-0.059232395	-0.078179754	-0.114079356	0.15544328	-0.08054584	-0.4780318	-0.16922016	-0.6660089	0.24290693	0.28268832	0.2081961	0.32912204	0.13401009	-0.18768306
12_125031050_T_C_b37	0.034583084	0.017109366	-0.032718837	0.018145699	-0.03342907	-0.008565059	0.009844832	-0.047196742	0.010113284	0.0115326075	-0.019051176	0.03574273	-0.008827511	0.027727876	-0.009991713	-0.04625407	0.018887985	-0.011625597	-0.00063705444	0.01498948	-0.0047454387	-0.00067613274	-0.02384074	0.044523448	0.02154538	0.0015704939	-0.026080351	-0.020643992	0.02141919	0.014100876	-0.00668298	0.017576631	-0.010575421	0.015050963	0.01597542	0.05682356	-0.023304287	-0.0027945787	0.03406161	-0.009411376	0.03359802	0.034402266	-0.003209263	-0.034430526	0.04194238	0.037506893	0.007614378	0.008215427	-0.009023912	-0.4647482	0.00814113	0.04590706	-0.0038921908	-0.0033482686	-0.032922138	-0.00080724247	-0.053258892	0.051301964	0.0034807026	-0.0022114515	-0.040458836	-0.009746097	-0.006234497	-0.052345637
17_44144345_A_G_b37	0.028842418	0.024837537	-0.048426393	-0.004592549	-0.016599555	-0.017518463	-0.012229323	-0.036896802	-0.054950006	-0.02228053	-0.0066345856	0.014824152	-0.0046829395	-0.011224538	-0.009747125	-0.0113029145	0.0009217225	-0.008090632	-0.027120512	-0.0060610417	0.021357927	-0.038960088	-0.0029652491	0.022727907	0.0044876933	-0.015359577	-0.010874167	-0.013571041	-0.01567959	0.061212394	-0.034953978	0.018060312	0.02352744	-0.027669072	-0.011244392	0.014595378	-0.01668261	-0.037330113	0.022016883	-0.0226941	0.010471975	0.0036134273	0.033177927	-0.016099691	0.0069035403	-0.005870618	0.0017934814	0.029894143	0.014247157	-0.5342881	-0.0039988942	0.064747795	-0.007267803	-0.0049075745	-0.0066081993	-0.012371613	0.00034850463	0.030443106	-0.00073616207	0.031241408	-0.032355584	-0.029481351	0.0048829652	-0.048151784
17_44012096_A_G_b37	-0.03265987	-0.03198199	0.05002901	0.022947475	-0.04117536	-0.0058033885	-0.030102558	-0.09252256	-0.09529928	-0.03735002	0.017407378	0.040055703	0.08701128	0.07226277	-0.11120533	-0.067641094	0.06611942	-0.018296046	-0.052861754	-0.023279347	-0.08734971	0.01506912	0.12047037	0.13720357	-0.06951316	0.008829075	-0.06549096	0.042571016	0.066593386	-0.18441997	-0.026464555	0.022867873	-0.052301608	-0.013831481	0.076421954	-0.02960572	-0.013610999	0.06835439	-0.042962667	-0.11247203	0.015452797	-0.013231777	-0.08479503	-0.0482207	-0.046586204	0.03449389	0.01683982	-0.059370726	-0.034569383	0.07014698	-0.04297338	0.030674916	-0.005497627	0.047278225	-0.011032455	-0.10556205	-0.06308988	-0.0853157	0.06635068	0.0741395	0.034756377	0.028357498	0.046933062	-0.07581425
17_44154461_A_C_b37	0.031739544	-0.005532721	-0.040042214	0.0060463026	-0.0067622736	-0.014776727	0.014442168	-0.03231119	-0.016983971	-0.022202875	-0.0022272458	0.05045435	0.0006725639	0.010104399	0.014742866	-0.039146826	0.0186777	0.006061984	0.0046372972	0.011581365	0.012079142	-0.006996982	-0.032979447	0.014673591	0.014864683	0.014702647	-0.027281418	-0.012725679	-0.011419021	0.056503218	-0.006655269	0.010329191	0.027510855	0.009131737	0.0046904595	0.023388464	-0.0032486212	-0.03013633	0.009421902	-0.0029898137	0.021240758	0.01287166	-0.0011169314	-0.024096861	-0.008717814	0.010425417	-0.0030958727	0.036426798	0.0056361035	-0.3173805	0.017979946	0.015436549	-0.023252785	-0.013983663	-0.0077465363	0.0061941426	-0.017744754	0.02385426	-9.177625e-05	-0.010506666	-0.045502223	-0.013656214	-0.012206458	-0.032603838
11_19425234_A_T_b37	-0.33026412	-0.35586983	0.33231848	0.1784249	-0.17446063	-0.012971424	0.119216815	-0.56979156	-0.40293095	-0.093340226	0.014622653	-0.05143378	0.31801593	0.46550405	-0.5617483	-0.29598013	0.34610718	-0.17421086	-0.292228	-0.015076796	-0.38539332	0.18018964	0.6730491	0.61541295	-0.66984874	0.15080473	0.019597672	0.10232753	0.5388981	-1.6137478	0.18680981	0.02779916	-0.41856602	-0.055624187	0.49401855	-0.059132162	-0.18491219	0.37258625	-0.18934864	-0.3083665	-0.038378395	0.017765522	-0.8617501	-0.18574807	-0.32677647	0.107007325	0.10555251	-0.61306167	-0.23262714	1.6763725	-0.010414813	-0.11065547	-0.11781961	0.21651086	-0.071895584	-0.53541404	-0.19443537	-0.71411246	0.20551854	0.25866657	0.29416415	0.3078497	0.11264423	-0.18085982
6_33659987_T_C_b37	0.06954867	0.0079633985	-0.016339319	-0.024134383	-0.04688532	-0.03792224	0.020064473	0.0010691583	0.048970755	0.0024235556	-0.0106016975	0.045181446	-0.015396949	-0.020281665	0.0534264	-0.07041743	0.023071263	0.030485101	0.061864823	0.004493125	0.02153958	-0.022742312	-0.07583062	-0.024635553	0.07238161	0.062499218	0.0050228164	-0.013800522	-0.034512438	0.11589548	-0.030996691	0.01630269	0.021416761	0.049233116	-0.01233653	0.025761258	0.015998423	-0.023725776	0.049199976	0.058989637	-0.008544399	0.0081167	0.037603237	-0.0050330088	0.033051785	0.020745497	0.002019804	0.0732296	0.047081586	-0.4471292	0.07281158	0.05041678	-0.016780607	-0.028499559	0.0074386075	0.029498965	0.0008915439	0.095461145	-0.030546613	-0.025295695	-0.052489065	-0.012341961	-0.016604591	0.00015001744
4_189361292_C_G_b37	0.035093665	-0.0077270474	-0.05053445	-0.0041322634	-0.016737137	-0.011683321	0.011871509	-0.022693701	-0.022209696	-0.013104176	0.012853745	0.040304143	-0.011191217	-0.017281957	0.021525122	-0.022016212	0.008901466	-0.00011073053	-0.0039812066	0.00999276	0.020244528	-0.028103609	-0.03333317	0.038661808	0.008580081	0.010859952	0.011225522	-0.038001798	-0.017037243	0.05392804	0.0033386908	0.016194932	0.039970502	-0.0019278526	0.00080062007	0.022678815	0.009917777	-0.036707744	0.015282404	-0.0002534464	0.005375495	-0.016124234	0.027239136	-0.022471808	-0.00951332	0.0150156375	-0.008388387	0.026543923	0.00019764155	-0.5825754	-0.0031137317	0.037967417	-0.016175523	-0.007144818	-0.0040367655	0.0060713775	-0.0014186502	0.03182157	-0.015071034	0.01983858	-0.03690803	-0.011060208	0.0017888807	-0.0195527
5_6609112_G_A_b37	0.03918298	-0.017346289	-0.00773965	0.0033937544	-0.009176459	0.00048654585	-0.0064660907	-0.029237214	-0.0058699623	-0.03281392	0.0070518693	0.012292735	0.009481147	-0.0056448467	0.00423827	-0.001785513	0.0024963804	-0.011531521	-0.01366343	0.0261706	0.0013209321	-0.042637523	-0.044981778	0.05872006	0.011108059	0.011859025	0.016450986	-0.04832764	-0.008634925	-0.0067475922	0.030486658	0.00045569986	0.040242072	-0.0043533146	0.0006644586	0.011385838	-0.025588356	-0.028709786	0.0055633374	0.033507027	0.015342711	-0.012838639	0.021876559	-0.019585878	-0.0043068416	-0.024330843	-0.006625846	0.008722931	0.03394706	-0.50838476	-0.004743308	0.00403063	-0.026080832	0.0041561835	-0.014399666	0.017801508	0.03357984	0.027145961	-0.012676917	0.024863737	-0.046871535	-0.023573704	0.014957089	-0.031453036
22_22283231_G_GC_b37	0.02461401	0.0146117415	-0.032593034	-0.009728577	-0.009130355	-0.024530793	-0.010865945	-0.008674536	-0.021032713	-0.02341834	0.011848202	0.025509534	-0.003938243	-0.025516905	0.027014904	-0.014205553	0.011154678	-0.012190694	-0.00020326301	-0.0054244827	0.023846913	-0.02328626	-0.026656516	0.030544825	0.040413108	0.0026508449	-0.0038719997	-0.03440106	-0.029488936	0.08401623	-0.006216809	0.027920533	0.04170989	0.0056456923	-0.02496658	0.013161741	-0.014387728	-0.05482486	0.024845801	0.003946636	0.003096033	-0.010968521	0.042605102	-0.010173857	0.0069191754	-0.0023519285	-0.005144596	0.02593273	0.025530718	-0.4661942	-0.0017832592	0.027576495	0.0057067946	-0.0031576958	-0.010236356	0.020079821	0.0102745	0.030658245	-0.00987114	-0.0092267	-0.031427138	-0.030120138	0.008415304	-0.012643877
19_37203249_T_C_b37	0.013619278	-0.010511772	-0.03365256	-0.037861984	-0.027027182	-0.005800427	0.004098475	0.0026046224	-0.017878056	-0.018075626	-0.0033320447	0.012366824	-0.01628984	0.003291458	0.018832967	-0.017595507	0.005101476	0.019755136	-0.0046205483	0.0084775835	0.04892188	-0.0048293583	-0.038057797	0.053371273	0.0145747475	-0.024432704	-0.02078186	-0.032281496	-0.033129632	0.030069865	0.023093075	0.031950835	0.017671108	0.008426115	-0.009379184	0.037917506	0.004671017	-0.006198898	0.049241144	-0.008173782	0.0034387037	-0.034019582	0.006340079	-0.022347465	0.028567709	0.009935722	0.011468343	0.013738483	0.022673152	-0.6120034	0.007968329	0.036734845	-0.013160102	-0.014358778	0.011175917	0.024417795	-0.013419922	0.019644294	-0.03685128	-0.014262712	-0.016108751	-0.006351255	0.020344619	0.0016876347
11_74459355_C_A_b37	0.053316556	0.036834717	-0.009982111	-0.0074900873	-0.02030364	-0.02829587	-0.039424464	-0.0105241425	0.025756614	-0.024960462	0.0015535676	-0.0078075416	0.007861599	-0.0192132	0.04125458	-0.042551167	0.030330416	-0.022470936	0.026271498	-0.0036667623	0.015697159	-0.036539156	-0.030776888	-0.030061424	0.07026828	0.006698466	-0.016006157	-0.055218197	-0.01662606	0.061913982	-0.008088425	0.016824026	-0.014010251	0.0068245903	-0.026400967	0.03287838	-0.03433925	-0.049052216	0.033606965	0.034737162	0.0102596115	0.02025272	0.055866987	0.0038399696	0.046715878	-0.023157924	0.0098230615	0.03978335	0.028828949	-0.5457552	0.0035305806	0.02863818	0.013701998	0.010924684	0.009674668	0.04428843	0.0038418286	0.070014104	-0.010336019	-0.030863494	-0.04080517	-0.058147877	0.00013329834	-0.039562717
5_111094594_G_A_b37	0.019534562	-0.015919616	0.021798216	-0.008453662	-0.036647126	-0.00025677774	-0.011237256	-0.010751478	0.008287329	-0.019534068	-0.013298556	0.024503756	-0.00227746	-0.00062792003	-0.01969827	-0.049726337	0.0068905167	0.031192565	-0.010683041	0.0168138	0.012917802	-0.008820653	-0.017426886	0.094355404	-0.0017769448	-0.0073273685	-0.00010730326	-0.009259863	-0.023614213	-0.048620585	0.028709572	0.02195036	0.035373915	0.0009876788	0.02509105	0.01824014	0.0010353574	-0.007586222	0.016452232	0.031128911	0.00947235	-0.030975781	-0.01052057	-0.03468623	-0.029824566	0.011948997	-0.009892233	0.01622492	0.014760606	-0.46432644	-0.00024952367	0.036807332	-0.0046548992	0.021218363	-0.030840863	0.01345662	-0.012049779	0.029680355	-0.017588176	0.007610919	-0.041833244	0.018663913	0.017854892	-0.030955046
17_44118999_A_G_b37	0.023281988	-0.01318517	-0.010649437	-0.009585336	-0.027422259	-0.02386408	0.00433651	-0.017445102	-0.004173197	-0.031315707	-0.00067033526	0.023311688	0.0037810616	0.0082956925	-0.0027855188	-0.039191872	0.026498917	-0.010843784	-0.0126590915	-5.5236742e-05	0.003122799	-0.024852276	-0.01829338	0.023273312	0.031361174	-0.0019684276	-0.017195255	-0.028642466	-0.031149045	0.014935728	0.0102601675	0.0087442435	0.024244726	0.023743503	-0.008250319	0.025105037	-0.014704748	-0.032852724	0.014661444	0.009067979	-0.004015323	0.0029984415	-0.012178279	-0.017968103	-0.012105709	-0.004255496	-0.0019349642	0.04242809	0.017165296	-0.55469996	0.00445541	0.027771126	-0.004192814	-0.014254211	-0.0072870776	-0.0070547555	0.013738038	0.0035477057	0.0031430274	0.017381487	-0.031538546	-0.04187032	0.017955301	-0.02814436
2_201651937_TCTC_T_b37	0.018707838	0.014366759	-0.014183519	0.04673367	-0.013202075	-0.0063376604	-0.022278622	-0.06628923	-0.047263913	-0.031592485	0.00037383102	0.04482168	0.048407443	0.030232249	-0.038195096	-0.035958406	0.037448805	-0.017914098	-0.02700561	-0.014687162	-0.0022437908	0.0042388476	0.048567913	0.020125046	0.04400557	0.011156957	-0.044367716	0.018051412	0.01605793	0.007903449	-0.03625933	0.008780178	0.0019964427	0.00048279762	0.0033084732	0.004134929	-0.0348864	-0.020520018	-0.03030305	-0.033285636	0.0037245676	0.051307563	-0.0028940365	-0.018085115	-0.009377954	-0.01974539	-0.011111163	0.02322027	-0.005890265	0.055962622	-0.01992425	0.029111583	-0.009707965	0.020532325	-0.0348568	-0.010484265	-0.012387652	-0.019983577	0.04044807	0.0010644943	-0.0039534196	-0.028667789	0.0034558736	-0.062343687
5_6610249_C_T_b37	0.00995747	-0.014572534	-0.048519228	0.029478006	-0.021704968	-0.009794344	0.024410995	-0.05119165	-0.06846628	-0.01445737	0.0093411915	0.036896683	-0.007795386	-0.0062338933	-0.03159643	-0.035081588	0.0041698776	-0.024406468	-0.042470757	-0.011719072	-0.00032308325	-0.022571262	0.039616697	0.06720756	-0.0036992617	0.022401445	-0.015850909	0.0009507537	0.00471016	0.015262835	-0.022601657	0.009828806	0.020546515	-0.017363757	0.006796883	0.01796175	-0.028729673	-0.038103074	-0.016123865	-0.035404015	0.00038434565	-0.007822745	-0.009716786	-0.036610156	-0.03871464	0.008147456	0.0032013766	0.002425179	-0.005400978	-0.54419416	-0.017312083	0.030917492	-0.01778797	-0.0043055667	-0.010899726	-0.022096077	0.0020305552	-0.01745273	0.017969519	0.035396606	-0.026327215	-0.007308908	0.009088229	-0.03886695
